,regulator,regulator_id,gene_id,gene_name,evidence
493,TurA,PP_1366,PP_3639,PP_3639,DOI:10.1111/j.1462-2920.2009.02064.x
494,TurA,PP_1366,PP_3677,PP_3677,DOI:10.1111/j.1462-2920.2009.02064.x
495,TurA,PP_1366,PP_3678,PP_3678,DOI:10.1111/j.1462-2920.2009.02064.x
496,TurA,PP_1366,PP_3680,PP_3680,DOI:10.1111/j.1462-2920.2009.02064.x
497,TurA,PP_1366,PP_3690,PP_3690,DOI:10.1111/j.1462-2920.2009.02064.x
498,TurA,PP_1366,PP_3693,turD,DOI:10.1111/j.1462-2920.2009.02064.x
499,TurA,PP_1366,PP_3694,PP_3694,DOI:10.1111/j.1462-2920.2009.02064.x
500,TurA,PP_1366,PP_3699,PP_3699,DOI:10.1111/j.1462-2920.2009.02064.x
501,TurA,PP_1366,PP_3704,PP_3704,DOI:10.1111/j.1462-2920.2009.02064.x
502,TurA,PP_1366,PP_3706,PP_3706,DOI:10.1111/j.1462-2920.2009.02064.x
503,TurA,PP_1366,PP_3707,PP_3707,DOI:10.1111/j.1462-2920.2009.02064.x
504,TurA,PP_1366,PP_3708,PP_3708,DOI:10.1111/j.1462-2920.2009.02064.x
505,TurA,PP_1366,PP_3732,PP_3732,DOI:10.1111/j.1462-2920.2009.02064.x
506,TurA,PP_1366,PP_3760,PP_3760,DOI:10.1111/j.1462-2920.2009.02064.x
507,TurA,PP_1366,PP_3761,PP_3761,DOI:10.1111/j.1462-2920.2009.02064.x
508,TurA,PP_1366,PP_3765,turB,DOI:10.1111/j.1462-2920.2009.02064.x
509,TurA,PP_1366,PP_3775,PP_3775,DOI:10.1111/j.1462-2920.2009.02064.x
510,TurA,PP_1366,PP_3776,PP_3776,DOI:10.1111/j.1462-2920.2009.02064.x
511,TurA,PP_1366,PP_3777,PP_3777,DOI:10.1111/j.1462-2920.2009.02064.x
512,TurA,PP_1366,PP_3778,proC,DOI:10.1111/j.1462-2920.2009.02064.x
513,TurA,PP_1366,PP_3779,PP_3779,DOI:10.1111/j.1462-2920.2009.02064.x
514,TurA,PP_1366,PP_3780,PP_3780,DOI:10.1111/j.1462-2920.2009.02064.x
515,TurA,PP_1366,PP_3781,PP_3781,DOI:10.1111/j.1462-2920.2009.02064.x
516,TurA,PP_1366,PP_3782,PP_3782,DOI:10.1111/j.1462-2920.2009.02064.x
517,TurA,PP_1366,PP_3783,syrB,DOI:10.1111/j.1462-2920.2009.02064.x
518,TurA,PP_1366,PP_3784,PP_3784,DOI:10.1111/j.1462-2920.2009.02064.x
519,TurA,PP_1366,PP_3785,PP_3785,DOI:10.1111/j.1462-2920.2009.02064.x
520,TurA,PP_1366,PP_3786,aspC,DOI:10.1111/j.1462-2920.2009.02064.x
521,TurA,PP_1366,PP_3787,PP_3787,DOI:10.1111/j.1462-2920.2009.02064.x
522,TurA,PP_1366,PP_3788,PP_3788,DOI:10.1111/j.1462-2920.2009.02064.x
523,TurA,PP_1366,PP_3789,PP_3789,DOI:10.1111/j.1462-2920.2009.02064.x
524,TurA,PP_1366,PP_3790,PP_3790,DOI:10.1111/j.1462-2920.2009.02064.x
525,TurA,PP_1366,PP_3798,PP_3798,DOI:10.1111/j.1462-2920.2009.02064.x
526,TurA,PP_1366,PP_3800,PP_3800,DOI:10.1111/j.1462-2920.2009.02064.x
527,TurA,PP_1366,PP_3806,PP_3806,DOI:10.1111/j.1462-2920.2009.02064.x
528,TurA,PP_1366,PP_3808,PP_3808,DOI:10.1111/j.1462-2920.2009.02064.x
529,TurA,PP_1366,PP_3810,PP_3810,DOI:10.1111/j.1462-2920.2009.02064.x
530,TurA,PP_1366,PP_3822,PP_3822,DOI:10.1111/j.1462-2920.2009.02064.x
531,TurA,PP_1366,PP_3824,PP_3824,DOI:10.1111/j.1462-2920.2009.02064.x
532,TurA,PP_1366,PP_3829,modB,DOI:10.1111/j.1462-2920.2009.02064.x
533,TurA,PP_1366,PP_3835,PP_3835,DOI:10.1111/j.1462-2920.2009.02064.x
534,TurA,PP_1366,PP_3849,PP_3849,DOI:10.1111/j.1462-2920.2009.02064.x
535,TurA,PP_1366,PP_3898,PP_3898,DOI:10.1111/j.1462-2920.2009.02064.x
536,TurA,PP_1366,PP_3922,sohB,DOI:10.1111/j.1462-2920.2009.02064.x
537,TurA,PP_1366,PP_3984,PP_3984,DOI:10.1111/j.1462-2920.2009.02064.x
538,TurA,PP_1366,PP_3994,PP_3994,DOI:10.1111/j.1462-2920.2009.02064.x
539,TurA,PP_1366,PP_4007,infA,DOI:10.1111/j.1462-2920.2009.02064.x
540,TurA,PP_1366,PP_4035,pydP,DOI:10.1111/j.1462-2920.2009.02064.x
541,TurA,PP_1366,PP_4047,PP_4047,DOI:10.1111/j.1462-2920.2009.02064.x
542,TurA,PP_1366,PP_4050,glgA,DOI:10.1111/j.1462-2920.2009.02064.x
543,TurA,PP_1366,PP_4069,PP_4069,DOI:10.1111/j.1462-2920.2009.02064.x
544,TurA,PP_1366,PP_4071,PP_4071,DOI:10.1111/j.1462-2920.2009.02064.x
545,TurA,PP_1366,PP_4073,PP_4073,DOI:10.1111/j.1462-2920.2009.02064.x
546,TurA,PP_1366,PP_4074,PP_4074,DOI:10.1111/j.1462-2920.2009.02064.x
547,TurA,PP_1366,PP_4080,PP_4080,DOI:10.1111/j.1462-2920.2009.02064.x
548,TurA,PP_1366,PP_4082,hcpC-II,DOI:10.1111/j.1462-2920.2009.02064.x
549,TurA,PP_1366,PP_4094,PP_4094,DOI:10.1111/j.1462-2920.2009.02064.x
550,TurA,PP_1366,PP_4127,nuoJ,DOI:10.1111/j.1462-2920.2009.02064.x
551,TurA,PP_1366,PP_4179,htpG,DOI:10.1111/j.1462-2920.2009.02064.x
552,TurA,PP_1366,PP_4270,PP_4270,DOI:10.1111/j.1462-2920.2009.02064.x
553,TurA,PP_1366,PP_4271,PP_4271,DOI:10.1111/j.1462-2920.2009.02064.x
554,TurA,PP_1366,PP_4274,ligA,DOI:10.1111/j.1462-2920.2009.02064.x
555,TurA,PP_1366,PP_4276,smc,DOI:10.1111/j.1462-2920.2009.02064.x
556,TurA,PP_1366,PP_4278,xdhA,DOI:10.1111/j.1462-2920.2009.02064.x
557,TurA,PP_1366,PP_4279,xdhB,DOI:10.1111/j.1462-2920.2009.02064.x
558,TurA,PP_1366,PP_4282,aqpZ,DOI:10.1111/j.1462-2920.2009.02064.x
559,TurA,PP_1366,PP_4286,puuE,DOI:10.1111/j.1462-2920.2009.02064.x
560,TurA,PP_1366,PP_4287,pucL,DOI:10.1111/j.1462-2920.2009.02064.x
561,TurA,PP_1366,PP_4288,allA,DOI:10.1111/j.1462-2920.2009.02064.x
562,TurA,PP_1366,PP_4369,fliF,DOI:10.1111/j.1462-2920.2009.02064.x
563,TurA,PP_1366,PP_4424,PP_4424,DOI:10.1111/j.1462-2920.2009.02064.x
564,TurA,PP_1366,PP_4435,PP_4435,DOI:10.1111/j.1462-2920.2009.02064.x
565,TurA,PP_1366,PP_4447,PP_4447,DOI:10.1111/j.1462-2920.2009.02064.x
566,TurA,PP_1366,PP_4448,PP_4448,DOI:10.1111/j.1462-2920.2009.02064.x
567,TurA,PP_1366,PP_4467,PP_4467,DOI:10.1111/j.1462-2920.2009.02064.x
568,TurA,PP_1366,PP_4468,PP_4468,DOI:10.1111/j.1462-2920.2009.02064.x
569,TurA,PP_1366,PP_4469,phnN,DOI:10.1111/j.1462-2920.2009.02064.x
570,TurA,PP_1366,PP_4483,hisP,DOI:10.1111/j.1462-2920.2009.02064.x
571,TurA,PP_1366,PP_4487,acsA-I,DOI:10.1111/j.1462-2920.2009.02064.x
572,TurA,PP_1366,PP_4493,ydiJ,DOI:10.1111/j.1462-2920.2009.02064.x
573,TurA,PP_1366,PP_4513,PP_4513,DOI:10.1111/j.1462-2920.2009.02064.x
574,TurA,PP_1366,PP_4565,aceK,DOI:10.1111/j.1462-2920.2009.02064.x
575,TurA,PP_1366,PP_4582,PP_4582,DOI:10.1111/j.1462-2920.2009.02064.x
576,TurA,PP_1366,PP_4585,PP_4585,DOI:10.1111/j.1462-2920.2009.02064.x
577,TurA,PP_1366,PP_4599,PP_4599,DOI:10.1111/j.1462-2920.2009.02064.x
578,TurA,PP_1366,PP_4600,moaB-II,DOI:10.1111/j.1462-2920.2009.02064.x
579,TurA,PP_1366,PP_4628,PP_4628,DOI:10.1111/j.1462-2920.2009.02064.x
580,TurA,PP_1366,PP_4656,pcaH,DOI:10.1111/j.1462-2920.2009.02064.x
581,TurA,PP_1366,PP_4662,PP_4662,DOI:10.1111/j.1462-2920.2009.02064.x
582,TurA,PP_1366,PP_4666,mmsB,DOI:10.1111/j.1462-2920.2009.02064.x
583,TurA,PP_1366,PP_4674,recC,DOI:10.1111/j.1462-2920.2009.02064.x
584,TurA,PP_1366,PP_4691,sfsA,DOI:10.1111/j.1462-2920.2009.02064.x
585,TurA,PP_1366,PP_4712,infB,DOI:10.1111/j.1462-2920.2009.02064.x
586,TurA,PP_1366,PP_4713,nusA,DOI:10.1111/j.1462-2920.2009.02064.x
587,TurA,PP_1366,PP_4717,folP,DOI:10.1111/j.1462-2920.2009.02064.x
588,TurA,PP_1366,PP_4721,PP_4721,DOI:10.1111/j.1462-2920.2009.02064.x
589,TurA,PP_1366,PP_4724,carA,DOI:10.1111/j.1462-2920.2009.02064.x
590,TurA,PP_1366,PP_4725,dapB,DOI:10.1111/j.1462-2920.2009.02064.x
591,TurA,PP_1366,PP_4726,dnaJ,DOI:10.1111/j.1462-2920.2009.02064.x
592,TurA,PP_1366,PP_4728,grpE,DOI:10.1111/j.1462-2920.2009.02064.x
593,TurA,PP_1366,PP_4732,PP_4732,DOI:10.1111/j.1462-2920.2009.02064.x
594,TurA,PP_1366,PP_4752,PP_4752,DOI:10.1111/j.1462-2920.2009.02064.x
595,TurA,PP_1366,PP_4770,PP_4770,DOI:10.1111/j.1462-2920.2009.02064.x
596,TurA,PP_1366,PP_4781,PP_4781,DOI:10.1111/j.1462-2920.2009.02064.x
597,TurA,PP_1366,PP_4795,PP_4795,DOI:10.1111/j.1462-2920.2009.02064.x
598,TurA,PP_1366,PP_4819,PP_4819,DOI:10.1111/j.1462-2920.2009.02064.x
599,TurA,PP_1366,PP_4823,purD,DOI:10.1111/j.1462-2920.2009.02064.x
600,TurA,PP_1366,PP_4886,PP_4886,DOI:10.1111/j.1462-2920.2009.02064.x
601,TurA,PP_1366,PP_4889,purA,DOI:10.1111/j.1462-2920.2009.02064.x
602,TurA,PP_1366,PP_4890,hisZ,DOI:10.1111/j.1462-2920.2009.02064.x
603,TurA,PP_1366,PP_4918,PP_4918,DOI:10.1111/j.1462-2920.2009.02064.x
604,TurA,PP_1366,PP_4921,PP_4921,DOI:10.1111/j.1462-2920.2009.02064.x
605,TurA,PP_1366,PP_4943,PP_4943,DOI:10.1111/j.1462-2920.2009.02064.x
606,TurA,PP_1366,PP_4966,sahR,DOI:10.1111/j.1462-2920.2009.02064.x
607,TurA,PP_1366,PP_4967,metK,DOI:10.1111/j.1462-2920.2009.02064.x
608,TurA,PP_1366,PP_4968,ligB,DOI:10.1111/j.1462-2920.2009.02064.x
609,TurA,PP_1366,PP_4972,PP_4972,DOI:10.1111/j.1462-2920.2009.02064.x
610,TurA,PP_1366,PP_4977,metF,DOI:10.1111/j.1462-2920.2009.02064.x
611,TurA,PP_1366,PP_5000,hslV,DOI:10.1111/j.1462-2920.2009.02064.x
612,TurA,PP_1366,PP_5002,PP_5002,DOI:10.1111/j.1462-2920.2009.02064.x
613,TurA,PP_1366,PP_5042,PP_5042,DOI:10.1111/j.1462-2920.2009.02064.x
614,TurA,PP_1366,PP_5063,betB,DOI:10.1111/j.1462-2920.2009.02064.x
615,TurA,PP_1366,PP_5072,ynfM,DOI:10.1111/j.1462-2920.2009.02064.x
616,TurA,PP_1366,PP_5111,ftsY,DOI:10.1111/j.1462-2920.2009.02064.x
617,TurA,PP_1366,PP_5132,folA,DOI:10.1111/j.1462-2920.2009.02064.x
618,TurA,PP_1366,PP_5150,rpiA,DOI:10.1111/j.1462-2920.2009.02064.x
619,TurA,PP_1366,PP_5207,rbbA,DOI:10.1111/j.1462-2920.2009.02064.x
620,TurA,PP_1366,PP_5236,PP_5236,DOI:10.1111/j.1462-2920.2009.02064.x
621,TurA,PP_1366,PP_5238,PP_5238,DOI:10.1111/j.1462-2920.2009.02064.x
622,TurA,PP_1366,PP_5244,PP_5244,DOI:10.1111/j.1462-2920.2009.02064.x
623,TurA,PP_1366,PP_5250,opdB,DOI:10.1111/j.1462-2920.2009.02064.x
624,TurA,PP_1366,PP_5257,amaA,DOI:10.1111/j.1462-2920.2009.02064.x
625,TurA,PP_1366,PP_5291,pyrE,DOI:10.1111/j.1462-2920.2009.02064.x
626,TurA,PP_1366,PP_5307,exbD,DOI:10.1111/j.1462-2920.2009.02064.x
627,TurA,PP_1366,PP_5320,phoB,DOI:10.1111/j.1462-2920.2009.02064.x
628,TurA,PP_1366,PP_5335,purK,DOI:10.1111/j.1462-2920.2009.02064.x
629,TurA,PP_1366,PP_5342,PP_5342,DOI:10.1111/j.1462-2920.2009.02064.x
630,TurA,PP_1366,PP_5347,pycA,DOI:10.1111/j.1462-2920.2009.02064.x
631,TurA,PP_1366,PP_5358,PP_5358,DOI:10.1111/j.1462-2920.2009.02064.x
632,TurA,PP_1366,PP_5382,PP_5382,DOI:10.1111/j.1462-2920.2009.02064.x
633,TurA,PP_1366,PP_5387,cusA,DOI:10.1111/j.1462-2920.2009.02064.x
634,PcaR,PP_1375,PP_1376,pcaK,DOI:10.1128/JB.01604-07
635,PcaR,PP_1375,PP_1377,pcaF-I,DOI:10.1128/JB.01604-07
636,PcaR,PP_1375,PP_1378,pcaT,same operon with PP_1381
637,PcaR,PP_1375,PP_1379,pcaB,same operon with PP_1381
638,PcaR,PP_1375,PP_1380,pcaD,DOI:10.1128/JB.01604-07
639,PcaR,PP_1375,PP_1381,pcaC,DOI:10.1128/JB.01604-07
640,PcaR,PP_1375,PP_3951,pcaI,DOI:10.1128/JB.01604-07
641,PcaR,PP_1375,PP_3952,pcaJ,DOI:10.1128/JB.01604-07
642,DctD-III,PP_1401,PP_1400,kgtP,DOI:10.1128/AEM.01665-20
643,FinR,PP_1637,PP_1637,finR,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
644,FinR,PP_1637,PP_1638,fpr-I,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
645,FinR,PP_1637,PP_3941,nicF,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
646,FinR,PP_1637,PP_3942,nicE,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
647,FinR,PP_1637,PP_3943,nicD,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
648,FinR,PP_1637,PP_3944,nicC,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
649,FinR,PP_1637,PP_3945,nicX,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
650,FinR,PP_1637,PP_3946,nicR,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
651,FinR,PP_1637,PP_5029,hutG,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
652,FinR,PP_1637,PP_5030,hutI,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
653,FinR,PP_1637,PP_5031,proY,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
654,FinR,PP_1637,PP_5032,hutH,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
655,FinR,PP_1637,PP_5033,hutU,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
656,FinR,PP_1637,PP_5034,PP_5034,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
657,FinR,PP_1637,PP_5035,hutC,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
658,FinR,PP_1637,PP_5036,hutF,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-1735-MONOMER#tab=REGULON"
659,PhnR,PP_1727,PP_1721,PP_1721,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=31818"
660,PhnR,PP_1727,PP_1722,PP_1722,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=31818"
661,PhnR,PP_1727,PP_1723,PP_1723,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=31818"
662,PhnR,PP_1727,PP_1724,PP_1724,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=31818"
663,PhnR,PP_1727,PP_1725,PP_1725,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=31818"
664,PhnR,PP_1727,PP_1726,PP_1726,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=31818"
665,PhnR,PP_1727,PP_1727,phnR,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=31818"
666,PP_2046,PP_2046,PP_2047,fadBx,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-2183#tab=REGULON"
667,PP_2046,PP_2046,PP_2048,PP_2048,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-2183#tab=REGULON"
668,PP_2046,PP_2046,PP_2049,PP_2049,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-2183#tab=REGULON"
669,PP_2046,PP_2046,PP_2050,PP_2050,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-2183#tab=REGULON"
670,PP_2046,PP_2046,PP_2051,fadA,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-2183#tab=REGULON"
671,SoxR,PP_2060,PP_0397,yeaG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
672,SoxR,PP_2060,PP_0685,PP_0685,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
673,SoxR,PP_2060,PP_0694,PP_0694,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
674,SoxR,PP_2060,PP_0736,murI,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
675,SoxR,PP_2060,PP_0751,mqo-I,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
676,SoxR,PP_2060,PP_0772,PP_0772,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
677,SoxR,PP_2060,PP_0891,PP_0891,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
678,SoxR,PP_2060,PP_1239,PP_1239,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
679,SoxR,PP_2060,PP_1266,PP_1266,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
680,SoxR,PP_2060,PP_1464,trmD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
681,SoxR,PP_2060,PP_1589,glnD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
682,SoxR,PP_2060,PP_1610,pyrG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
683,SoxR,PP_2060,PP_1736,PP_1736,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
684,SoxR,PP_2060,PP_1915,acpP,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
685,SoxR,PP_2060,PP_2021,ppgL,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
686,SoxR,PP_2060,PP_2060,soxR,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=50574"
687,SoxR,PP_2060,PP_2064,PP_2064,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=50574"
688,SoxR,PP_2060,PP_2065,PP_2065,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=50574, Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
689,SoxR,PP_2060,PP_2235,PP_2235,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=50574"
690,SoxR,PP_2060,PP_2506,PP_2506,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=50574"
691,SoxR,PP_2060,PP_2507,PP_2507,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=50574"
692,SoxR,PP_2060,PP_2556,PP_2556,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
693,SoxR,PP_2060,PP_2868,PP_2868,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
694,SoxR,PP_2060,PP_3074,bhbP,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
695,SoxR,PP_2060,PP_3100,PP_3100,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
696,SoxR,PP_2060,PP_3522,PP_3522,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=50574"
697,SoxR,PP_2060,PP_3944,nicC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
698,SoxR,PP_2060,PP_4176,PP_4176,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
699,SoxR,PP_2060,PP_4404,lpdV,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
700,SoxR,PP_2060,PP_4473,lysC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
701,SoxR,PP_2060,PP_4488,PP_4488,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
702,SoxR,PP_2060,PP_4617,ldh,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
703,SoxR,PP_2060,PP_4647,PP_4647,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
704,SoxR,PP_2060,PP_4685,PP_4685,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
705,SoxR,PP_2060,PP_4818,prmA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
706,SoxR,PP_2060,PP_4839,PP_4839,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
707,SoxR,PP_2060,PP_4944,PP_4944,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
708,SoxR,PP_2060,PP_4951,PP_4951,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
709,SoxR,PP_2060,PP_5134,PP_5134,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
710,LexA-I,PP_2143,PP_0099,PP_0099,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
711,LexA-I,PP_2143,PP_1125,PP_1125,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
712,LexA-I,PP_2143,PP_1126,PP_1126,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323, same operon with PP_1125"
713,LexA-I,PP_2143,PP_1203,dinB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
714,LexA-I,PP_2143,PP_1629,recA,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
715,LexA-I,PP_2143,PP_1630,recX,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
716,LexA-I,PP_2143,PP_1974,uvrB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
717,LexA-I,PP_2143,PP_2109,PP_2109,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
718,LexA-I,PP_2143,PP_2142,sulA,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
719,LexA-I,PP_2143,PP_2143,lexA-I,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
720,LexA-I,PP_2143,PP_2451,endX,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323, same operon with PP_2452"
721,LexA-I,PP_2143,PP_2452,PP_2452,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
722,LexA-I,PP_2143,PP_2838,PP_2838,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
723,LexA-I,PP_2143,PP_2839,PP_2839,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
724,LexA-I,PP_2143,PP_2923,PP_2923,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
725,LexA-I,PP_2143,PP_2924,PP_2924,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
726,LexA-I,PP_2143,PP_3773,PP_3773,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
727,LexA-I,PP_2143,PP_3901,PP_3901,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
728,LexA-I,PP_2143,PP_4019,topB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
729,LexA-I,PP_2143,PP_4616,PP_4616,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
730,LexA-I,PP_2143,PP_4729,recN,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=28323"
731,PsrA,PP_2144,PP_0191,algQ,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=29690"
732,PsrA,PP_2144,PP_0368,PP_0368,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=29690"
733,PsrA,PP_2144,PP_1623,rpoS,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=29690"
734,PsrA,PP_2144,PP_2008,fadH,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=29690"
735,PsrA,PP_2144,PP_2136,fadB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=29690"
